Name, State, E1, E2, E3, E4, E5, E6
St Louis College of Health Careers-Fenton,MO,,,,
St Louis College of Health Careers-St Louis,MO,,,,
St Luke's College,IA,,,,
St Olaf College,MN,,,,
St Paul's School of Nursing-Queens,NY,,,,
St Paul's School of Nursing-Staten Island,NY,,,,
St Petersburg College,FL,,,,
St Philip's College,TX,,,,
St. Andrews University,NC,,,,
St. John's College,NM,,,,
St. John's College,MD,,,,
St. John's College-Department of Nursing,IL,,,,
St. Joseph's College of Nursing,NY,,,,
St. Joseph's College-Long Island,NY,,,,
St. Joseph's College-New York,NY,,,,
St. Louis College of Pharmacy,MO,,,,
St. Mary's College of Maryland,MD,,,,
St. Mary's University,TX,,,,
St. Peter's Hospital College of Nursing,NY,,,,
St. Thomas Aquinas College,NY,,,,
St. Thomas University,FL,,,,
Stanbridge University,CA,,,,
Stanbridge University-Los Angeles,CA,,,,
Standard Healthcare Services-College of Nursing,VA,,,,
Stanford University,CA,,,,
Stanly Community College,NC,,,,
Stark State College,OH,,,,
Starr King School for the Ministry,CA,,,,
State Center Community College District,CA,,,,
State College of Florida-Manatee-Sarasota,FL,,,,
State Fair Community College,MO,,,,
State Technical College of Missouri,MO,,,,
State University of New York at New Paltz,NY,,,,
Stautzenberger College-Brecksville,OH,,,,
Stautzenberger College-Maumee,OH,,,,
Stautzenberger College-Rockford Career College,IL,,,,
Stephen F Austin State University,TX,,,,
Stephens College,MO,,,,
Sterling College,VT,,,,
Sterling College,KS,,,,
Stetson University,FL,,,,
Stevens Institute of Technology,NJ,,,,
Stevens-Henager College,UT,,,,
Stevens-Henager College,ID,,,,
Stevens-Henager College,UT,,,,
Stevens-Henager College,UT,,,,
Stevens-Henager College,UT,,,,
Stevens-Henager College,UT,,,,
Stevens-Henager College,ID,,,,
Stevens-The Institute of Business & Arts,MO,,,,
Stevenson University,MD,,,,
Stillman College,AL,,,,
Stockton Christian Life College,CA,,,,
Stockton University,NJ,,,,
Stone Child College,MT,,,,
Stonehill College,MA,,,,
Stony Brook University,NY,Michael.Bernstein@stonybrook.edu,,,
Stratford University,VA,,,,
Strayer University-Alabama,AL,,,,
Strayer University-Arkansas,AR,,,,
Strayer University-Delaware,DE,,,,
Strayer University-District of Columbia,DC,,,,
Strayer University-Florida,FL,,,,
Strayer University-Georgia,GA,,,,
Strayer University-Global Region,DC,,,,
Strayer University-Maryland,MD,,,,
Strayer University-Mississippi,MS,,,,
Strayer University-New Jersey,NJ,,,,
Strayer University-North Carolina,NC,,,,
Strayer University-Pennsylvania,PA,,,,
Strayer University-South Carolina,SC,,,,
Strayer University-Tennessee,TN,,,,
Strayer University-Texas,TX,,,,
Strayer University-Virginia,VA,,,,
Strayer University-West Virginia,WV,,,,
Suffolk County Community College,NY,,,,
Suffolk University,MA,,,,
Sul Ross State University,TX,,,,
Sullivan County Community College,NY,,,,
Sullivan University,KY,,,,
SUM Bible College and Theological Seminary,CA,,,,
Summit Christian College,NE,,,,
Sumner College,OR,,,,
Sunstate Academy-Jones Technical Institute,FL,,,,
SUNY at Albany,NY,,,,
SUNY at Fredonia,NY,,,,
SUNY at Purchase College,NY,,,,
SUNY Broome Community College,NY,,,,
SUNY Buffalo State,NY,president@buffalo.edu,,,
SUNY College at Brockport,NY,,,,
SUNY College at Geneseo,NY,,,,
SUNY College at Old Westbury,NY,,,,
SUNY College at Oswego,NY,,,,
SUNY College at Plattsburgh,NY,,,,
SUNY College at Potsdam,NY,,,,
SUNY College of Agriculture and Technology at Cobleskill,NY,,,,
SUNY College of Environmental Science and Forestry,NY,,,,
SUNY College of Optometry,NY,,,,
SUNY College of Technology at Alfred,NY,,,,
SUNY College of Technology at Canton,NY,,,,
SUNY College of Technology at Delhi,NY,,,,
SUNY Corning Community College,NY,,,,
SUNY Cortland,NY,,,,
SUNY Downstate Health Sciences University,NY,,,,
SUNY Empire State College,NY,,,,
SUNY Maritime College,NY,,,,
SUNY Morrisville,NY,,,,
SUNY Oneonta,NY,,,,
SUNY Polytechnic Institute,NY,,,,
SUNY Westchester Community College,NY,,,,
SUNY-System Office,NY,,,,
Surry Community College,NC,,,,
Susquehanna University,PA,,,,
Sussex County Community College,NJ,,,,
Swarthmore College,PA,,,,
Swedish Institute a College of Health Sciences,NY,,,,
Sweet Briar College,VA,,,,
Syracuse University,NY,chancellor@syr.edu ,,,
Tabor College,KS,,,,
Tacoma Community College,WA,,,,
Taft College,CA,,,,
Taft University System,CO,,,,
Talladega College,AL,,,,
Tallahassee Community College,FL,,,,
Talmudic College of Florida,FL,,,,
Talmudical Academy-New Jersey,NJ,,,,
Talmudical Institute of Upstate New York,NY,,,,
Talmudical Seminary of Bobov,NY,,,,
Talmudical Seminary Oholei Torah,NY,,,,
Talmudical Yeshiva of Philadelphia,PA,,,,
Tarleton State University,TX,,,,
Tarrant County College District,TX,,,,
Taylor Business Institute,IL,,,,
Taylor College,FL,,,,
Taylor University,IN,,,,
Teachers College at Columbia University,NY,,,,
Teachers College of San Joaquin,CA,,,,
Technical College of the Lowcountry,SC,,,,
Telshe Yeshiva-Chicago,IL,,,,
Temple College,TX,,,,
Temple University,PA,,,,
Tennessee Board of Regents,TN,,,,
Tennessee State University,TN,,,,
Tennessee Technological University,TN,,,,
Tennessee Wesleyan University,TN,,,,
Terra State Community College,OH,,,,
Texarkana College,TX,,,,
Texas A & M International University,TX,,,,
Texas A & M University-College Station,TX,,,,
Texas A & M University-Commerce,TX,,,,
Texas A & M University-Corpus Christi,TX,,,,
Texas A & M University-Kingsville,TX,,,,
Texas A & M University-System Office,TX,,,,
Texas A&M University-Central Texas,TX,,,,
Texas A&M University-San Antonio,TX,,,,
Texas A&M University-Texarkana,TX,,,,
Texas Chiropractic College Foundation Inc,TX,,,,
Texas Christian University,TX,,,,
Texas College,TX,,,,
Texas County Technical College,MO,,,,
Texas Health and Science University,TX,,,,
Texas Lutheran University,TX,,,,
Texas Southern University,TX,,,,
Texas Southmost College,TX,,,,
Texas State Technical College,TX,,,,
Texas State University,TX,,,,
Texas Tech University,TX,,,,
Texas Tech University Health Sciences Center,TX,,,,
Texas Tech University Health Sciences Center-El Paso,TX,,,,
Texas Tech University System Administration,TX,,,,
Texas Wesleyan University,TX,,,,
Texas Woman's University,TX,,,,
Thaddeus Stevens College of Technology,PA,,,,
The Art Institute of Atlanta,GA,,,,
The Art Institute of Austin,TX,,,,
The Art Institute of Cincinnati-AIC College of Design,OH,,,,
The Art Institute of Houston,TX,,,,
The Art Institute of Las Vegas,NV,,,,
The Art Institute of San Antonio,TX,,,,
The Art Institute of Virginia Beach,VA,,,,
The Baptist College of Florida,FL,,,,
The Catholic University of America,DC,,,,
The Chicago School of Professional Psychology at Chicago,IL,,,,
The Chicago School of Professional Psychology at Irvine,CA,,,,
The Chicago School of Professional Psychology at Los Angeles,CA,,,,
The Chicago School of Professional Psychology at San Diego,CA,,,,
The Chicago School of Professional Psychology at Washington DC,DC,,,,
The Chicago School of Professional Psychology at Xavier University of Louisiana,LA,,,,
The Christ College of Nursing and Health Sciences,OH,,,,
The College of Health Care Professions-Austin,TX,,,,
The College of Health Care Professions-Dallas,TX,,,,
The College of Health Care Professions-Fort Worth,TX,,,,
The College of Health Care Professions-McAllen Campus,TX,,,,
The College of Health Care Professions-Northwest,TX,,,,
The College of Health Care Professions-San Antonio,TX,,,,
The College of Health Care Professions-South San Antonio,TX,,,,
The College of Health Care Professions-Southwest Houston,TX,,,,
The College of Idaho,ID,,,,
The College of New Jersey,NJ,,,,
The College of New Rochelle,NY,,,,
The College of Saint Rose,NY,,,,
The College of Saint Scholastica,MN,,,,
The College of the Florida Keys,FL,,,,
The College of Westchester,NY,,,,
The College of Wooster,OH,,,,
The Continents State University,OH,,,,
The Creative Center,NE,,,,
The Evergreen State College,WA,,,,
The General Theological Seminary,NY,,,,
The John Marshall Law School,IL,,,,
The Juilliard School,NY,,,,
The King's College,NY,,,,
The King's University,TX,,,,
The Landing School,ME,,,,
The Master's University and Seminary,CA,,,,
The Modern College of Design,OH,,,,
The New England Conservatory of Music,MA,,,,
The New School,NY,,,,
The North Coast College,OH,,,,
The Restaurant School at Walnut Hill College,PA,,,,
The Sage Colleges,NY,,,,
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,CA,,,,
The Santa Barbara and Ventura Colleges of Law at Ventura,CA,,,,
The Seattle School of Theology & Psychology,WA,,,,
The Southern Baptist Theological Seminary,KY,,,,
The University of Alabama,AL,,,,
The University of America,CA,,,,
The University of Findlay,OH,,,,
The University of Montana,MT,,,,
The University of Montana-Western,MT,,,,
The University of Tampa,FL,,,,
The University of Tennessee Health Science Center,TN,,,,
The University of Tennessee System Office,TN,,,,
The University of Tennessee-Chattanooga,TN,,,,
The University of Tennessee-Knoxville,TN,,,,
The University of Tennessee-Martin,TN,,,,
The University of Texas at Arlington,TX,,,,
The University of Texas at Austin,TX,president@utexas.edu,,,
The University of Texas at Dallas,TX,,,,
The University of Texas at El Paso,TX,,,,
The University of Texas at San Antonio,TX,,,,
The University of Texas at Tyler,TX,,,,
The University of Texas Health Science Center at Houston,TX,,,,
The University of Texas Health Science Center at San Antonio,TX,,,,
The University of Texas MD Anderson Cancer Center,TX,,,,
The University of Texas Medical Branch at Galveston,TX,,,,
The University of Texas of the Permian Basin,TX,,,,
The University of Texas Rio Grande Valley,TX,,,,
The University of Texas System Office,TX,,,,
The University of the Arts,PA,,,,
The University of the South,TN,,,,
The University of Virginia's College at Wise,VA,,,,
The University of West Florida,FL,,,,
The Workforce Institute's City College,PA,,,,
The Wright Institute,CA,,,,
Theatre of Arts,CA,,,,
Theological Seminary of the Reformed Episcopal Church,PA,,,,
Thiel College,PA,,,,
Thomas Aquinas College,CA,,,,
Thomas College,ME,lachancel@thomas.edu,provost@thomas.edu,,stuaff@thomas.edu
Thomas Edison State University,NJ,president@tesu.edu,,,admissions@tesu.edu
Thomas Jefferson School of Law,CA,,,,jand@tjsl.edu
Thomas Jefferson University,PA,,,,skmc.admissions@jefferson.edu
Thomas More College of Liberal Arts,NH,wfahey@thomasmorecollege.edu,,,
Thomas More University,KY,,,,registrar@thomasmore.edu
Thomas Nelson Community College,VA,,,,info@tncc.edu
Thomas University,GA,,,admissions@thomasu.edu,webmaster@thomasu.edu
Three Rivers College,MO,,,ceubank@trcc.edu,cstratton@trcc.edu
Three Rivers Community College,CT,,,,KSaad@trcc.commnet.edu
Tidewater Community College,VA,,,,info@tcc.edu
Tiffin University,OH,,,admiss@tiffin.edu,webmaster@tiffin.edu
Tillamook Bay Community College,OR,rosstomlin@tillamookbaycc.edu,,,teresarivenes@tillamookbaycc.edu
Toccoa Falls College,GA,,,,Admissions@tfc.edu
Tohono O'Odham Community College,AZ,probertson@tocc.edu,ntom@tocc.edu,,info@tocc.edu
Tompkins Cortland Community College,NY,president@tompkinscortland.edu,,,campbek2@tompkinscortland.edu
Torah Temimah Talmudical Seminary,NY,,,,
Tougaloo College,MS,cjwalters@tougaloo.edu,lcwilson@tougaloo.edu,,cgladney@tougaloo.edu
Touro College,NY,,salomon.amar2@touro.edu,,marina.abdurahmanov@touro.edu
Touro University California,CA,,sandi.apodaca@tu.edu,laurie.cheatham@tu.edu,james.binkerd@tu.edu
Touro University Nevada,NV,june.boyko@tun.touro.edu,ray.alden@tun.touro.edu,,diana.coreas@tun.touro.edu
Touro University Worldwide,CA,,,,AMANDA.ANDERSON@TUW.EDU
Towson University,MD,Presidentsoffice@towson.edu,provost@towson.edu,,
Toyota Technological Institute at Chicago,IL,mturk@ttic.edu,ecocom@ttic.edu,,contact@ttic.edu
Transylvania University,KY,rthomas@transy.edu,sangelucci@transy.edu,,
Treasure Valley Community College,OR,,,,
Trevecca Nazarene University,TN,dboone@trevecca.edu,tmiddendorf@trevecca.edu,,
Tri-County Community College,NC,dtipton@tricountycc.edu,hhyde@tricountycc.edu,,swood@tricountycc.edu
Tri-County Technical College,SC,,,,
Tri-State Bible College,OH,,,,
Triangle Tech Inc-Bethlehem,PA,,,,
Triangle Tech Inc-Dubois,PA,,,,
Triangle Tech Inc-Erie,PA,,,,
Triangle Tech Inc-Greensburg,PA,,,,
Triangle Tech Inc-Pittsburgh,PA,,,,
Triangle Tech Inc-Sunbury,PA,,,,
Trident Technical College,SC,,,,
Trident University International,CA,,,,
Trine University,IN,,,,
Trine University-Regional/Non-Traditional Campuses,IN,,,,
Trinidad State Junior College,CO,,,,
Trinity Baptist College,FL,,,,
Trinity Bible College and Graduate School,ND,,,,
Trinity Christian College,IL,,,,
Trinity College,CT,,provost@tcd.ie,,
Trinity College of Florida,FL,,,,
Trinity College of Nursing & Health Sciences,IL,,,,
Trinity Episcopal School for Ministry,PA,,,,
Trinity International University-Florida,FL,,,,
Trinity International University-Illinois,IL,,,,
Trinity Law School,CA,,,,
Trinity University,TX,,,,
Trinity Valley Community College,TX,,,,
Trinity Washington University,DC,,,,
Triton College,IL,,,,
Trocaire College,NY,,,,
Troy University,AL,,,,
Truckee Meadows Community College,NV,,,,
Truett McConnell University,GA,,,,
Truman State University,MO,,,,
Tufts University,MA,anthony.monaco@tufts.edu <anthony.monaco@tufts.edu>;,provost@tufts.edu,,
Tulane University of Louisiana,LA,maf@tulane.edu,provost@tulane.edu,,
Tulsa Community College,OK,,,,
Tulsa Welding School-Tulsa,OK,,,,
Tunxis Community College,CT,,,,
Turtle Mountain Community College,ND,,,,
Tusculum University,TN,,,,
Tuskegee University,AL,,,,
Tyler Junior College,TX,,,,
Ulster County Community College,NY,,,,
Ultimate Medical Academy-Clearwater,FL,,,,
Ultrasound Medical Institute,FL,,,,
Umpqua Community College,OR,,,,
Unification Theological Seminary,NY,,,,
Unilatina International College,FL,,,,
Union Bible College,IN,,,,
Union College,NE,,,,
Union College,NY,president@union.edu,thackers@union.edu,,
Union College,KY,,,,
Union County College,NJ,,,,
Union Institute & University,OH,,,,
Union Presbyterian Seminary,VA,,,,
Union Theological Seminary in the City of New York,NY,,,,
Union University,TN,swren@uu.edu,jnetland@uu.edu,,
United Lutheran Seminary,PA,,,,
United States Air Force Academy,CO,,,,
United States Coast Guard Academy,CT,,,,
United States Merchant Marine Academy,NY,,,,
United States Military Academy,NY,,,,
United States Naval Academy,MD,,,,
United States Sports Academy,AL,,,,
United States University,CA,,,,
United Talmudical Seminary,NY,,,,
United Theological Seminary,OH,,,,
United Theological Seminary of the Twin Cities,MN,,,,
United Tribes Technical College,ND,,,,
Unitek College,CA,,,,
Unity College,ME,,,,
Universal Career School,FL,,,,
Universal College of Healing Arts,NE,,,,
Universal Technical Institute of Arizona Inc,AZ,,,,
Universal Technical Institute of California Inc,CA,,,,
Universal Technical Institute of Northern California Inc,CA,,,,
Universal Technical Institute-Dallas Fort Worth,TX,,,,
Universal Technical Institute-Southern California,CA,,,,
Universal Trinity College,FL,,,,
University at Buffalo,NY,president@buffalo.edu,tmeagley@buffalo.edu,,
University of Advancing Technology,AZ,,,,
University of Akron Main Campus,OH,,,,
University of Akron Wayne College,OH,,,,
University of Alabama at Birmingham,AL,,,,
University of Alabama in Huntsville,AL,,,,
University of Alabama System Office,AL,chancellor@uasystem.edu,tjohnson@uasystem.edu,,
University of Alaska Anchorage,AK,,,,
University of Alaska Fairbanks,AK,,,,
University of Alaska Southeast,AK,,,,
University of Alaska System of Higher Education,AK,,,,
University of Antelope Valley,CA,,,,
University of Arizona,AZ,president@email.arizona.edu <president@email.arizona.edu>;,provost@email.arizona.edu,,
University of Arizona-South,AZ,,,,
University of Arkansas,AR,,,,
University of Arkansas at Little Rock,AR,,,,
University of Arkansas at Monticello,AR,,,,
University of Arkansas at Pine Bluff,AR,,,,
University of Arkansas Community College Rich Mountain,AR,,,,
University of Arkansas Community College-Batesville,AR,,,,
University of Arkansas Community College-Morrilton,AR,,,,
University of Arkansas eVersity,AR,,,,
University of Arkansas for Medical Sciences,AR,,,,
University of Arkansas System Office,AR,dbobbitt@uasys.edu,jscolema@uark.edu,,
University of Arkansas-Fort Smith,AR,,,,
University of Arkansas-Pulaski Technical College,AR,,,,
University of Arknsas Hope-Texarkana,AR,,,,
University of Baltimore,MD,president@ubalt.edu,candersen@ubalt.edu,,
University of Bridgeport,CT,president@bridgeport.edu,manyulim@bridgeport.edu,,
University of California-Berkeley,CA,chancellor@berkeley.edu,EVCP@berkeley.edu,,
University of California-Davis,CA,chancellor@ucdavis.edu,provost@ucdavis.edu,,
University of California-Hastings College of Law,CA,faigmand@uchastings.edu,ratnerm@uchastings.edu,,
University of California-Irvine,CA,chancellor@uci.edu,sternh@uci.edu,,
University of California-Los Angeles,CA,chancellor@ucla.edu,evc@conet.ucla.edu,,
University of California-Merced,CA,eflorespablo@ucmerced.edu,provostevc@ucmerced.edu,,
University of California-Riverside,CA,chancellor@ucr.edu,provostadmin@ucr.edu,,
University of California-San Diego,CA,chancellor@ucsd.edu.,gfbaker@SanDiego.edu,,
University of California-San Francisco,CA,chancellor@ucsf.edu,lowenstein@ucsf.edu,,
University of California-Santa Barbara,CA,president@ucop.edu,provost@ucop.edu,,
University of California-Santa Cruz,CA,chancellor@ucsc.edu,cpevc-search@ucsc.edu,,
University of California-System Administration Central Office,CA,,,,
University of Central Arkansas,AR,,,,
University of Central Florida,FL,Alexander.Cartwright@ucf.edu,provost@ucf.edu,,
University of Central Missouri,MO,,,,
University of Central Oklahoma,OK,,,,
University of Charleston,WV,,,,
University of Chicago,IL,president@uchicago.edu,kayeelee@uchicago.edu,,
University of Cincinnati-Blue Ash College,OH,,,,
University of Cincinnati-Clermont College,OH,,,,
University of Cincinnati-Main Campus,OH,,,,
University of Colorado Boulder,CO,officeofthepresident@cu.edu,vcaa@colorado.edu,,
University of Colorado Colorado Springs,CO,,,,
University of Colorado Denver/Anschutz Medical Campus,CO,,,,
University of Colorado System Office,CO,,,,
University of Connecticut,CT,president@uconn.edu,provost@uconn.edu,,
University of Connecticut-Avery Point,CT,,,,
University of Connecticut-Hartford Campus,CT,,,,
University of Connecticut-Stamford,CT,,,,
University of Connecticut-Waterbury Campus,CT,,,,
University of Dallas,TX,president@udallas.edu,provostoffice@udallas.edu,,
University of Dayton,OH,,,,
University of Delaware,DE,,,,
University of Denver,CO,,,,
University of Detroit Mercy,MI,,,,
University of Dubuque,IA,,,,
University of East-West Medicine,CA,,,,
University of Evansville,IN,prezp@evansville.edu,ma352@evansville.edu,,
University of Florida,FL,president@ufl.edu,president@ufl.edu,,
University of Florida-Online,FL,,,,
University of Fort Lauderdale,FL,hfpresident@uftl.edu,universityadmission@uftl.edu,,
University of Georgia,GA,president@uga.edu,provost@uga.edu,,
University of Hartford,CT,gwoodward@hartford.edu,mcalpin@hartford.edu,,
University of Hawaii at Hilo,HI,,,,
University of Hawaii at Manoa,HI,,provost@hawaii.edu,,
University of Hawaii Maui College,HI,,,,
University of Hawaii System Office,HI,david@hawaii.edu,,,
University of Hawaii-West Oahu,HI,,,,
University of Holy Cross,LA,,,,
University of Houston,TX,rkhator@uh.edu.,crmejia@uh.edu,,
University of Houston-Clear Lake,TX,president@uhcl.edu,provostoffice@uhcl.edu,,
University of Houston-Downtown,TX,uhdpresident@uhd.edu,provost@uhd.edu,,
University of Houston-System Administration,TX,,,,
University of Houston-Victoria,TX,GlennRK@uhv.edu,GlennC1@uhv.edu,,
University of Idaho,ID,,,,
University of Illinois at Chicago,IL,tkilleen@uillinois.edu,aelami2@uic.edu,,
University of Illinois at Springfield,IL,,mkrof2@uis.edu,,
University of Illinois at Urbana-Champaign,IL,,amyando@illinois.edu,,
University of Illinois University Administration,IL,,,,
University of Indianapolis,IN,president@uindy.edu,provost@uindy.edu,,
University of Iowa,IA,president@uiowa.edu,provost-office@uiowa.edu,,
University of Jamestown,ND,,,,
University of Kansas,KS,chancellor@ku.edu,provost@ku.edu,,
University of Kentucky,KY,pres@uky.edu,provost@email.uky.edu,,
University of La Verne,CA,president@laverne.edu,jreed@laverne.edu,,
University of Louisiana at Lafayette,LA,shelly@louisiana.edu,provost@louisiana.edu,,
University of Louisiana at Monroe,LA,litolff@ulm.edu,provost@louisiana.edu,,
University of Louisiana-System Administration,LA,,,,
University of Louisville,KY,,,,
University of Lynchburg,VA,,,,
University of Maine,ME,rowenac@maine.edu,umprovost@maine.edu,,
University of Maine at Augusta,ME,,,,
University of Maine at Farmington,ME,,,,
University of Maine at Fort Kent,ME,,,,
University of Maine at Machias,ME,,,,
University of Maine at Presque Isle,ME,,,,
University of Maine-System Central Office,ME,,,,
University of Management and Technology,VA,,,,
University of Mary,ND,,,,
University of Mary Hardin-Baylor,TX,,,,
University of Mary Washington,VA,,,,
University of Maryland Eastern Shore,MD,jperman@umaryland.edu,nsniemi@umes.edu,,
University of Maryland Global Campus,MD,,alan.drimmer@umuc.edu,,
University of Maryland Baltimore,MD,,jjohnson@umbc.edu,,
University of Maryland-Baltimore County,MD,,mocko@umbc.edu,,
University of Maryland-College Park,MD,,mrankin@umd.edu,,
University of Massachusetts Medical School Worcester,MA,chancellor@umass.edu,jmccarthy@provost.umass.edu,,
University of Massachusetts-Amherst,MA,chancellor@umass.edu,,,
University of Massachusetts-Boston,MA,,,,
University of Massachusetts-Central Office,MA,,,,
University of Massachusetts-Dartmouth,MA,,,,
University of Massachusetts-Lowell,MA,,,,
University of Memphis,TN,president@memphis.edu,provost@memphis.edu,,
University of Miami,FL,president@miami.edu,provost@miami.edu,,
University of Michigan-Ann Arbor,MI,presoff@umich.edu,provost@umich.edu,,
University of Michigan-Dearborn,MI,,,,
University of Michigan-Flint,MI,,,,
University of Minnesota-Crookston,MN,upres@umn.edu,provost@umn.edu,,
University of Minnesota-Duluth,MN,,,,
University of Minnesota-Morris,MN,,,,
University of Minnesota-Rochester,MN,,,,
University of Minnesota-Twin Cities,MN,,,,
University of Mississippi,MS,chancellor@olemiss.edu,provost@olemiss.edu,,
University of Missouri-Columbia,MO,,,,
University of Missouri-Kansas City,MO,,,,
University of Missouri-St Louis,MO,,,,
University of Missouri-System Office,MO,umpresident@umsystem.edu,RamchandL@missouri.edu,,
University of Mobile,AL,,,,
University of Montevallo,AL,,,,
University of Mount Olive,NC,,,,
University of Mount Union,OH,,,,
University of Nebraska at Kearney,NE,president@nebraska.edu,smfritz@nebraska.edu,,
University of Nebraska at Omaha,NE,,,,
University of Nebraska Medical Center,NE,,,,
University of Nebraska-Central Administration System Office,NE,,,,
University of Nebraska - Lincoln,NE,chancellorgreen@unl.edu,smfritz@nebraska.edu,lkomenda@nebraska.edu,jpottorff@nebraska.edu
University of Nevada - Las Vegas,NV,president@unlv.edu,chris.heavey@unlv.edu,,elda.sidhu@unlv.edu
University of Nevada - Reno,NV,aubreyf@unr.edu,ude.rnu@namrack,mmilone@med.unr.edu,mdugan@unr.edu
University of New England,ME,hnass@une.edu,jhamilton7@une.edu,legal@une.edu.au,governance@une.edu.au
University of New Hampshire at Manchester,NH,presidents.office@unh.edu,Academic.Affairs@unh.edu,,
University of New Hampshire - Franklin Pierce school of law,NH,presidents.office@unh.edu,Micky.Minhas@law.unh.edu,,
University of New Hampshire- main campus,NH,presidents.office@unh.edu,Academic.Affairs@unh.edu,,
University of New Haven,CT,SKaplan@newhaven.edu,JHusted@newhaven.edu,,
University of New Mexico - gallop campus,NM,presidentstokes@unm.edu,,,
University of New Mexico - los alamos campus,NM,presidentstokes@unm.edu,,,
University of New Mexico - main campus,NM,presidentstokes@unm.edu,,,LPMartinez@salud.unm.edu
University of New Mexico - Taos campus,NM,presidentstokes@unm.edu,,,
University of New Mexico - Valencia county campus,NM,presidentstokes@unm.edu,,,
University of new orleans,LA,president@uno.edu,mahyar@uno.edu,,
University of north alabama,AL,president@una.edu,provost@una.edu,,afitemorgan@una.edu
University of north carolina at Asheville,NC,,,,
University of north carolina at chapel hill,NC,,,,
University of north carolina at charlotte,NC,,,,
University of north carolina at greensboro,NC,,,,
University of north carolina at pembroke,NC,,,,
University of north carolina school of arts,NC,,,,
University of North Carolina System,NC,,,,
University of North Carolina Wilmington,NC,,,,
University of North Dakota,ND,UND.inforequest@UND.edu,thomas.dilorenzo@UND.edu,,jjenkins@nd.gov
University of North Florida,FL,president@unf.edu,srhodes@unf.edu,,kstone@unf.edu
University of North Georgia,GA,bonita.jacobs@ung.edu,chaudron.gille@ung.edu,,jenna.colvin@ung.edu
University of North Texas,TX,president@unt.edu,Jennifer.Cowley@unt.edu,,
University of North Texas at Dallas,TX,president@untdallas.edu,Betty.Stewart@untdallas.edu,,
University of North Texas Health Science Center,TX,Michael.Williams@unthsc.edu,Charles.taylor@unthsc.edu,,
University of North Texas System,TX,,,,
University of Northern Colorado,CO,,Markr.Anderson@unco.edu,,
University of Northern Iowa,IA,president@uni.edu,gabriela.olivares@uni.edu,,Tim.McKenna@uni.edu
University of Northwestern Ohio,OH,,,,
University of Northwestern-St Paul,MN,president@unwsp.edu,nmbarnes@unwsp.edu,,
University of Notre Dame,IN,president@nd.edu,provost@nd.edu,,gencoun@nd.edu
University of Oklahoma-Health Sciences Center,OK,,kenneth-rowe@ouhsc.edu,,
University of Oklahoma-Norman Campus,OK,,,,
University of Oregon,OR,pres@uoregon.edu,OtP@uoregon.edu,,gcounsel@uoregon.edu
University of Pennsylvania,PA,presweb@pobox.upenn.edu,provost@upenn.edu,,patricia.putnam@ogc.upenn.edu
University of Phoenix-Arizona,AZ,peterjcohen@gmail.com,,,
University of Phoenix-California,CA,peterjcohen@gmail.com,,,
University of Phoenix-Colorado,CO,peterjcohen@gmail.com,,,
University of Phoenix-Florida,FL,peterjcohen@gmail.com,,,
University of Phoenix-Georgia,GA,peterjcohen@gmail.com,,,
University of Phoenix-Hawaii,HI,peterjcohen@gmail.com,,,
University of Phoenix-Illinois,IL,peterjcohen@gmail.com,,,
University of Phoenix-Louisiana,LA,peterjcohen@gmail.com,,,
University of Phoenix-Michigan,MI,peterjcohen@gmail.com,,,
University of Phoenix-Nevada,NV,peterjcohen@gmail.com,,,
University of Phoenix-New Jersey,NJ,peterjcohen@gmail.com,,,
University of Phoenix-New Mexico,NM,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Phoenix-North Carolina,NC,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Phoenix-Pennsylvania,PA,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Phoenix-Tennessee,TN,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Phoenix-Texas,TX,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Phoenix-Utah,UT,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Phoenix-Virginia,VA,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Phoenix-Washington,WA,peterjcohen@gmail.com,jtwoods76@gmail.com,,
University of Pikeville,KY,President@upike.edu,LoriWerth@upike.edu,,
University of Pittsburgh-Bradford,PA,,acudd@ku.edu,,
University of Pittsburgh-Greensburg,PA,,,,
University of Pittsburgh-Johnstown,PA,,,,
University of Pittsburgh-Pittsburgh Campus,PA,,acudd@ku.edu,,
University of Pittsburgh-Titusville,PA,,,,
University of Portland,OR,poorman@up.edu,medina@up.edu,,
University of Providence,MT,,,,
University of Puget Sound,WA,,provost@pugetsound.edu,,
University of Redlands,CA,,Kathy_Ogren@redlands.edu,,Brent_Geraty@redlands.edu
University of Rhode Island,RI,lorourke@uri.edu,ddehayes@uri.edu,,ljsacc@uri.edu
University of Richmond,VA,ronald.crutcher@richmond.edu,provost@richmond.edu,,ssinclai@richmond.edu
University of Rio Grande,OH,rsmith@rio.edu,rsax@rio.edu,,
University of Rochester,NY,sarah.mangelsdorf@rochester.edu,,,
University of Saint Francis-Fort Wayne,IN,,,,
University of Saint Joseph,CT,rfree@usj.edu,,,
University of Saint Katherine,CA,,,,
University of Saint Mary,KS,,,,
University of Saint Mary of the Lake,IL,,,,
